SYMBOL	cell_1	cell_2	cell_3	cell_4	cell_5	cell_6	cell_7	cell_8	cell_9	cell_10	cell_11	cell_12	cell_13	cell_14	cell_15	cell_16	cell_17	cell_18	cell_19	cell_20
USO1	0.0	0.0	0.0	0.0	0.0	0.8874713182449341	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.774538516998291	0.0	1.79635751247406	0.5893911719322205	0.0
NAAA	0.0	0.0	0.6274906992912292	1.2479623556137085	0.0	0.0	0.0	0.0	0.0	1.3457090854644775	0.0	0.0	0.0	0.0	1.437445878982544	0.774538516998291	0.0	0.0	0.0	2.0073142051696777
SDAD1	0.0	1.6506808996200562	0.6274906992912292	0.0	0.0	0.8874713182449341	0.0	0.0	0.9853305816650391	0.0	0.0	0.0	0.0	1.2977335453033447	1.1442078351974487	0.774538516998291	0.0	0.0	0.0	1.4402259588241577
NUP54	0.0	1.6506808996200562	0.0	0.0	1.3090629577636719	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SCARB2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SEPT11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.727537214756012	0.0	1.9204622507095337	0.0	0.5893911719322205	0.0
CCNI	0.0	0.0	2.1811115741729736	1.2479623556137085	1.3090629577636719	1.9044806957244873	1.816774606704712	1.4604673385620117	1.7977567911148071	1.3457090854644775	2.262064218521118	0.0	0.0	0.0	2.138869524002075	2.081632137298584	0.0	0.0	1.8901305198669434	0.0
CCNG2	0.0	0.0	0.0	0.0	0.0	1.3501384258270264	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2263225317001343	0.0
CNOT6L	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MRPL1	0.0	0.0	0.6274906992912292	0.0	0.0	0.8874713182449341	0.0	0.0	0.9853305816650391	1.3457090854644775	0.0	1.45742666721344	0.0	0.0	1.1442078351974487	1.5060248374938965	0.0	0.0	0.5893911719322205	0.0
BMP2K	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0444552898406982	0.0	1.1442078351974487	0.774538516998291	0.0	0.0	0.0	0.0
PAQR3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2977335453033447	0.0	0.0	0.0	0.0	0.0	0.0
ANTXR2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9204622507095337	0.0	0.5893911719322205	0.0
PRDM8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RASGEF1B	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HNRNPD	0.0	0.0	1.0100761651992798	0.0	0.0	1.3501384258270264	0.0	0.0	0.0	0.0	1.0008443593978882	1.45742666721344	0.0	0.0	1.437445878982544	1.2057256698608398	2.5375168323516846	0.0	1.437833547592163	0.0
HNRNPDL	2.2623724937438965	0.0	1.0100761651992798	1.7861565351486206	0.0	0.0	1.816774606704712	0.0	0.9853305816650391	2.7215943336486816	1.4909147024154663	0.0	0.0	2.1953306198120117	1.6639082431793213	2.081632137298584	2.5375168323516846	0.0	1.6123241186141968	0.0
ENOPH1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.727537214756012	0.0	0.0	0.0	1.2263225317001343	0.0
SCD5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SEC31A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0008443593978882	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9577323794364929	0.0
THAP9-AS1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
THAP9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LIN54	0.0	0.0	1.0100761651992798	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
COPS4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2057256698608398	0.0	0.0	1.2263225317001343	0.0
PLAC8	0.0	2.881561040878296	0.6274906992912292	1.7861565351486206	0.0	1.3501384258270264	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.454787492752075	0.0	0.0	0.0	2.4029102325439453	0.9577323794364929	1.4402259588241577
COQ2	0.0	0.0	1.0100761651992798	0.0	0.0	0.0	1.816774606704712	0.0	0.0	1.3457090854644775	0.0	0.9735955595970154	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HPSE	0.0	0.0	0.0	0.0	1.3090629577636719	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HELQ	0.0	0.0	0.0	0.0	0.0	0.0	1.816774606704712	0.0	0.9853305816650391	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MRPS18C	0.0	1.6506808996200562	1.0100761651992798	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9735955595970154	2.0444552898406982	1.2977335453033447	0.727537214756012	0.774538516998291	0.0	0.0	0.9577323794364929	0.0
AFF1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9735955595970154	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
KLHL8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0073142051696777
HSD17B11	2.2623724937438965	0.0	0.0	1.2479623556137085	0.0	0.8874713182449341	0.0	0.0	0.0	0.0	1.4909147024154663	0.0	2.0444552898406982	1.2977335453033447	0.0	0.774538516998291	2.916274309158325	0.0	0.0	1.4402259588241577
NUDT9	0.0	0.0	0.6274906992912292	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.727537214756012	0.774538516998291	0.0	0.0	0.5893911719322205	0.0
PKD2	0.0	1.6506808996200562	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.727537214756012	0.774538516998291	1.9204622507095337	0.0	0.0	0.0
PPM1K	0.0	0.0	0.0	0.0	0.0	0.0	2.4251537322998047	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.727537214756012	0.0	0.0	0.0	0.0	1.4402259588241577
HERC6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HERC5	0.0	0.0	0.0	1.2479623556137085	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0444552898406982	0.0	0.0	0.774538516998291	0.0	0.0	0.0	0.0
HERC3	0.0	0.0	0.6274906992912292	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NAP1L5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8993901014328003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FAM13A-AS1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FAM13A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TIGD2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GPRIN3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SNCA	0.0	0.0	0.0	0.0	1.3090629577636719	0.0	0.0	0.0	0.0	0.0	0.0	2.2232422828674316	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MMRN1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SMARCAD1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PDLIM5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RAP1GDS1	0.0	0.0	0.6274906992912292	0.0	0.0	0.8874713182449341	0.0	0.0	0.0	1.8993901014328003	0.0	0.0	0.0	1.2977335453033447	0.0	0.0	2.5375168323516846	0.0	0.0	0.0
TSPAN5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EIF4E	0.0	0.0	1.0100761651992798	0.0	0.0	0.8874713182449341	0.0	1.4604673385620117	0.0	0.0	1.818358302116394	0.0	0.0	0.0	0.727537214756012	0.0	0.0	0.0	0.9577323794364929	0.0
METAP1	0.0	1.6506808996200562	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.727537214756012	0.0	0.0	0.0	0.5893911719322205	0.0
ADH5	0.0	0.0	1.502213478088379	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1442078351974487	0.0	0.0	0.0	0.0	0.0
TRMT10A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9853305816650391	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DAPP1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LAMTOR3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0008443593978882	0.0	0.0	0.0	0.727537214756012	0.774538516998291	0.0	0.0	0.0	0.0
DNAJB14	0.0	1.6506808996200562	0.6274906992912292	0.0	0.0	0.0	0.0	0.0	0.9853305816650391	1.3457090854644775	0.0	0.9735955595970154	0.0	1.2977335453033447	0.727537214756012	0.774538516998291	1.9204622507095337	0.0	0.5893911719322205	0.0
H2AFZ	0.0	1.6506808996200562	3.3027443885803223	2.7662832736968994	0.0	0.8874713182449341	1.816774606704712	0.0	0.9853305816650391	0.0	1.818358302116394	2.5282952785491943	0.0	1.2977335453033447	1.8484362363815308	2.7103867530822754	0.0	0.0	1.8901305198669434	0.0
PPP3CA	0.0	1.6506808996200562	0.6274906992912292	0.0	0.0	0.0	1.816774606704712	0.0	0.0	0.0	1.0008443593978882	0.0	0.0	1.2977335453033447	1.1442078351974487	0.0	0.0	0.0	0.5893911719322205	0.0
BANK1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0008443593978882	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SLC39A8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8440324068069458	0.0	0.0	0.0	0.0	0.0	0.0
NFKB1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9577323794364929	0.0
MANBA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UBE2D3	0.0	2.2429468631744385	1.8305683135986328	2.1341326236724854	2.46901535987854	0.8874713182449341	1.816774606704712	0.0	0.9853305816650391	2.253681182861328	1.818358302116394	0.0	2.0444552898406982	2.1953306198120117	1.437445878982544	1.9239498376846313	0.0	0.0	2.0045998096466064	0.0
CISD2	0.0	0.0	1.0100761651992798	0.0	0.0	0.0	0.0	0.0	0.9853305816650391	0.0	0.0	0.0	0.0	0.0	1.1442078351974487	0.0	0.0	0.0	0.0	0.0
SLC9B1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9853305816650391	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SLC9B2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BDH2	0.0	0.0	0.0	0.0	0.0	0.8874713182449341	0.0	0.0	0.9853305816650391	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CENPE	0.0	0.0	1.502213478088379	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0008443593978882	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TET2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9853305816650391	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PPA2	0.0	0.0	0.0	0.0	1.3090629577636719	0.0	0.0	0.0	0.0	0.0	0.0	0.9735955595970154	0.0	2.454787492752075	0.0	0.774538516998291	0.0	0.0	0.0	0.0
INTS12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GSTCD	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TBCK	0.0	0.0	0.0	1.2479623556137085	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.727537214756012	0.0	0.0	0.0	0.0	1.4402259588241577
AIMP1	0.0	1.6506808996200562	1.0100761651992798	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1442078351974487	0.0	0.0	0.0	0.9577323794364929	0.0
PAPSS1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0008443593978882	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5893911719322205	0.0
SGMS2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CYP2U1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HADH	0.0	0.0	1.6798079013824463	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5893911719322205	0.0
RPL34	4.362495422363281	3.416863441467285	3.5313594341278076	2.3917813301086426	4.5019097328186035	4.830880165100098	4.292208194732666	3.4265971183776855	4.032416343688965	3.9538626670837402	4.405097961425781	3.1098108291625977	4.317147254943848	2.831207752227783	4.315196990966797	4.4172892570495605	1.9204622507095337	4.336175918579102	4.527527809143066	4.581384181976318
OSTC	0.0	0.0	0.6274906992912292	0.0	0.0	0.0	1.816774606704712	0.0	1.7977567911148071	0.0	0.0	1.45742666721344	2.0444552898406982	1.8440324068069458	0.0	0.0	0.0	0.0	1.2263225317001343	1.4402259588241577
SEC24B-AS1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SEC24B	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CASP6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PLA2G12A	0.0	0.0	0.6274906992912292	0.0	0.0	0.8874713182449341	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9577323794364929	0.0
GAR1	0.0	0.0	0.6274906992912292	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9577323794364929	0.0
ELOVL6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AP1AR	0.0	1.6506808996200562	0.0	1.2479623556137085	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5893911719322205	0.0
TIFA	0.0	1.6506808996200562	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5893911719322205	0.0
ALPK1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LARP7	0.0	0.0	0.6274906992912292	0.0	0.0	0.8874713182449341	0.0	0.0	0.0	0.0	0.0	0.9735955595970154	0.0	0.0	0.727537214756012	0.0	1.9204622507095337	1.79635751247406	0.9577323794364929	0.0
SNHG8	0.0	1.6506808996200562	0.0	0.0	0.0	1.3501384258270264	1.816774606704712	0.0	1.4718743562698364	1.3457090854644775	1.818358302116394	0.9735955595970154	0.0	1.8440324068069458	0.727537214756012	0.0	0.0	0.0	0.9577323794364929	1.4402259588241577
METTL14	0.0	0.0	1.0100761651992798	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9735955595970154	0.0	1.2977335453033447	0.0	0.0	1.9204622507095337	0.0	0.0	0.0
SEC24D	0.0	0.0	0.6274906992912292	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
USP53	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C4orf3	0.0	1.6506808996200562	1.9615494012832642	1.7861565351486206	0.0	0.8874713182449341	0.0	0.0	2.545600414276123	0.0	1.4909147024154663	0.0	0.0	0.0	1.1442078351974487	0.774538516998291	0.0	1.79635751247406	1.8901305198669434	2.366962432861328
MAD2L1	0.0	0.0	1.286118984222412	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0008443593978882	0.9735955595970154	0.0	0.0	1.1442078351974487	0.0	0.0	0.0	0.5893911719322205	0.0
ANXA5	0.0	0.0	1.6798079013824463	1.7861565351486206	1.3090629577636719	0.0	0.0	1.4604673385620117	0.9853305816650391	0.0	0.0	0.0	0.0	2.1953306198120117	1.8484362363815308	1.2057256698608398	0.0	0.0	0.5893911719322205	0.0
EXOSC9	0.0	0.0	1.286118984222412	0.0	0.0	0.0	1.816774606704712	0.0	0.0	1.3457090854644775	0.0	0.0	0.0	0.0	0.727537214756012	0.774538516998291	0.0	0.0	0.0	0.0
CCNA2	0.0	0.0	1.0100761651992798	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7821029424667358	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BBS7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9735955595970154	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
KIAA1109	0.0	1.6506808996200562	0.6274906992912292	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.727537214756012	0.0	0.0	0.0	0.0	0.0
BBS12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NUDT6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SPATA5	0.0	0.0	0.6274906992912292	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SPRY1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0008443593978882	0.0	2.0444552898406982	0.0	0.0	1.2057256698608398	0.0	0.0	0.5893911719322205	0.0
PLK4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MFSD8	0.0	0.0	0.6274906992912292	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9204622507095337	0.0	0.0	0.0
LARP1B	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5893911719322205	0.0
PGRMC2	0.0	1.6506808996200562	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1442078351974487	0.0	0.0	0.0	0.5893911719322205	0.0
JADE1	0.0	0.0	0.6274906992912292	0.0	0.0	0.0	0.0	0.0	0.0	1.3457090854644775	0.0	0.0	0.0	0.0	0.0	0.774538516998291	0.0	0.0	0.0	0.0
SCLT1	0.0	1.6506808996200562	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4909147024154663	0.0	0.0	2.1953306198120117	0.0	0.0	0.0	0.0	0.0	0.0
C4orf33	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SLC7A11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ELF2	0.0	0.0	0.0	0.0	1.3090629577636719	0.8874713182449341	0.0	0.0	0.0	0.0	1.4909147024154663	0.0	2.0444552898406982	0.0	0.0	0.774538516998291	0.0	0.0	0.9577323794364929	0.0
NDUFC1	0.0	1.6506808996200562	0.0	0.0	1.3090629577636719	1.3501384258270264	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.727537214756012	0.0	0.0	1.79635751247406	0.9577323794364929	0.0
NAA15	0.0	0.0	0.0	0.0	1.3090629577636719	0.8874713182449341	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.727537214756012	0.0	2.5375168323516846	0.0	0.5893911719322205	0.0
RAB33B	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SETD7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.727537214756012	0.0	0.0	1.79635751247406	0.5893911719322205	0.0
MGST2	0.0	0.0	0.0	0.0	1.3090629577636719	0.0	1.816774606704712	0.0	0.0	0.0	0.0	0.0	0.0	1.2977335453033447	0.727537214756012	1.2057256698608398	0.0	0.0	0.9577323794364929	0.0
MAML3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4909147024154663	0.0	0.0	0.0	0.0	1.2057256698608398	0.0	0.0	0.9577323794364929	0.0
SCOC	0.0	0.0	0.6274906992912292	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0444552898406982	1.2977335453033447	0.727537214756012	0.0	0.0	0.0	0.0	0.0
ELMOD2	0.0	0.0	0.6274906992912292	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF330	0.0	0.0	0.0	0.0	1.3090629577636719	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0444552898406982	0.0	0.0	0.0	0.0	0.0	0.5893911719322205	0.0
IL15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
INPP4B	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
USP38	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.774538516998291	0.0	0.0	0.0	0.0
GAB1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1442078351974487	0.0	0.0	0.0	0.0	0.0
SMARCA5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7977567911148071	0.0	1.0008443593978882	0.0	0.0	1.2977335453033447	1.6639082431793213	1.2057256698608398	0.0	0.0	0.9577323794364929	1.4402259588241577
SMARCA5-AS1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ANAPC10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8440324068069458	0.0	0.0	0.0	0.0	0.5893911719322205	0.0
ABCE1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.437445878982544	0.0	0.0	0.0	1.2263225317001343	0.0
OTUD4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.727537214756012	0.0	0.0	0.0	0.0	1.4402259588241577
SMAD1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.727537214756012	0.774538516998291	0.0	0.0	0.5893911719322205	0.0
MMAA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF827	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LSM6	0.0	0.0	0.6274906992912292	1.2479623556137085	1.3090629577636719	0.0	0.0	2.0302441120147705	0.0	0.0	1.0008443593978882	0.0	0.0	0.0	0.0	0.774538516998291	0.0	0.0	1.2263225317001343	0.0
SLC10A7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TMEM184C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ARHGAP10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
